fitmethod,antigenicdist,aaver,adjver,featureType,protein_name,virus,lower,Median,upper
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2011/01220/11,0.629255765827982,0.6627129864284076,0.6937272851773544
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2011/01220/11,0.6475349500493747,0.6743406016995712,0.7006686413702834
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2011/01220/11,0.6469739440764487,0.674499418386032,0.7032286752308585
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2011/01220/11,0.6576282587639227,0.684853460027592,0.7127361877257121
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2011/01220/11,0.6570460511650498,0.6888882440163706,0.7162458490386018
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2011/01220/11,0.36001985832991534,0.6938979295524572,0.8311869408441286
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2011/01220/11,0.6729503939837627,0.7003984475919101,0.7272007864386979
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2011/01220/11,0.35005094157262984,0.706388411057782,0.8340952354762041
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2012/00144/12,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2012/00144/12,0,0,0
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2012/00144/12,0.001007357435016724,0.040475122863115894,0.08059952666495826
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2012/00144/12,0.01389744704695103,0.05658066385849704,0.09739846855818077
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2012/00144/12,0.055450681479052764,0.09814319694475604,0.1392499948892083
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2012/00144/12,0.060280350996930056,0.09843693362884373,0.13353251474091865
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2012/00144/12,0.05246401300831895,0.10567442796524786,0.16384916168918223
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2012/00144/12,0.07052966438992822,0.10899938602967127,0.1433968418058869
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2012/00144/12,0.0691687516587447,0.11157503493866247,0.15314675257949506
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2012/00144/12,0.08657798699934025,0.1237144116903229,0.16167463040413044
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2012/00144/12,0.08376426702722156,0.12519730926089695,0.1666186922214663
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2012/00144/12,0.08461005090980937,0.12712180103865495,0.166584014933294
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2012/00144/12,0.08983216717278812,0.12835563980118495,0.16583788778849964
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2012/00144/12,0.29062778804429645,0.3665540579981288,0.46832644248146144
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2012/00258/12,0.4409885383550593,0.5500561662372209,0.6122445690108387
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2012/00258/12,0.6148451353519425,0.6449208489900456,0.6668151955539271
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2012/00258/12,0.6332187462790415,0.6638721768076995,0.6840788263812398
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2012/00258/12,0.661865701900757,0.6902701638315114,0.7133540172420252
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2012/00258/12,0.6739228501571426,0.7018482491862361,0.722260814188632
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2012/00258/12,0.6710267002132515,0.7029217234680881,0.7288071168265284
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2012/00258/12,0.6717966049914486,0.7033580497499932,0.7243581193974865
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2012/00258/12,0.6853002879263608,0.7138896619564381,0.7331658959934366
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2012/00258/12,0.6867959633296834,0.7161889056165864,0.7352223969023552
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2012/00258/12,0.6983702201363373,0.7285352545227172,0.7514662165372656
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2012/00258/12,0.7038613582613171,0.7298853278855493,0.7465220632749177
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2012/00258/12,0.7040523730724622,0.731551724686101,0.7524717471155169
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2012/00258/12,0.7040046235015899,0.732529833497441,0.7501794948749446
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2012/00258/12,0.732124417826659,0.7628683441961716,0.7851837006738462
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2012/01090/12,1.0130485451559057,1.1315060369023697,1.2822827456663917
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2012/01090/12,1.1247491163728325,1.2042120996705732,1.3013340320456726
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2012/01090/12,1.209933043482777,1.2716082054284117,1.3590465718888816
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2012/01090/12,1.3914415886486355,1.4956488695837802,1.5483877816235845
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2012/01090/12,1.3945551391774,1.5175749564505017,1.6547907133127202
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2012/01090/12,1.4081495596494578,1.5480196968910545,1.6727876460633044
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2012/01090/12,1.769205323596475,1.8069293965399664,1.8596603991289322
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2012/01090/12,1.8062628578356472,1.8409957304695315,1.883287507471704
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2012/01090/12,1.8096194352974284,1.8423827552701553,1.8877509847810474
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2012/01090/12,1.8201758924694533,1.8525525535798044,1.8968972922236154
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2012/01090/12,1.7340847904704741,1.8657634397482088,1.929846385919987
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2012/01090/12,1.8343668691428852,1.86699800863173,1.914195831491271
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2012/01090/12,1.8375838408701064,1.8719977907880572,1.9154680363413492
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2012/01090/12,1.9312751161700628,1.9707220791936613,2.0179644124475993
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2012/01113/12,0.6360897321068488,0.6822128656673956,0.7165175688830516
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2012/01113/12,1.734682973285123,1.7809636892789036,1.826865954497054
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2012/01113/12,1.8600686595760862,1.8970415527492341,1.9418841803729578
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2012/01113/12,1.8596943029010962,1.8990315223972645,1.9399091897654854
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2012/01113/12,1.8591807717516704,1.899125821678755,1.947675849653
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2012/01113/12,1.8690023508522549,1.9094272398836631,1.9495980496474048
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2012/01113/12,1.8767912505735975,1.9117445283760623,1.9554618653339275
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2012/01113/12,1.8856191404564897,1.9256632379922012,1.9653392199472535
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2012/01113/12,1.8883682460630073,1.9269342259964763,1.963149350555629
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2012/01113/12,1.8914449707451961,1.9288265132363973,1.9643129545435103
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2012/01113/12,1.8881078141705903,1.9294414778302391,1.9667544831293813
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2012/01113/12,1.924784146969813,1.957700103860788,1.9968914415437755
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2012/01113/12,2.049074921479837,2.3537502725078263,2.5210949341228632
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2012/01113/12,1.9286203500709531,2.4569814933395007,2.6015408035194643
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2013/00058/13,0.7328323276997628,0.7807850938172514,0.833491378298181
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2013/00058/13,0.6903657505681535,0.8256325112013438,0.8918344051715883
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2013/00058/13,0.8524380015585376,0.9190211465243727,0.9761262180742906
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2013/00058/13,1.103069332774457,1.1339838097933055,1.1658655340745323
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2013/00058/13,1.2459893599906122,1.2793376960194753,1.313147685940093
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2013/00058/13,1.2889017420873332,1.3192999207547373,1.351360369512587
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2013/00058/13,1.2881272122054963,1.3205908161231572,1.3547989985716575
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2013/00058/13,1.2970538835042418,1.3313588373896108,1.3649111271834637
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2013/00058/13,1.299573514184737,1.3349071481948922,1.3667929747653105
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2013/00058/13,1.287793821606975,1.3365922904426515,1.3664524115038592
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2013/00058/13,1.3132144665001522,1.346101011449686,1.3810168656685824
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2013/00058/13,1.3163534795696914,1.3488671245818158,1.3817324754596554
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2013/00058/13,1.3125288210924868,1.3493369277492913,1.3776202466072625
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2013/00058/13,1.3180485450093438,1.3500007432718406,1.3833680413444935
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2013/00280/13,0.16100446583968156,0.20989323204192684,0.27547562825195804
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2013/00280/13,0.3978610870737168,0.4590499576222602,0.5201840074562205
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2013/00280/13,0.5070665168237743,0.5430990343184594,0.5861883442329578
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2013/00280/13,0.5974432058277628,0.6221192809627661,0.6475047540973522
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2013/00280/13,0.632372627810649,0.6619188317878028,0.7013397447503441
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2013/00280/13,0.6718293425293038,0.6935761283677079,0.7202670142211651
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2013/00280/13,0.6879384932115274,0.7107142466578662,0.7388223409818827
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2013/00280/13,0.72901806695883,0.7512517220650774,0.7790129767364153
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2013/00280/13,0.7264677090570152,0.7515264679386325,0.777635466423287
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2013/00280/13,0.7391101080636979,0.7629470429390424,0.787315363325866
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2013/00280/13,0.7392066449683115,0.7653982946078202,0.7928688045836448
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2013/00280/13,0.754494674131208,0.7766910322626503,0.8026142318875962
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2013/00280/13,0.7518187317053915,0.7777838902967429,0.8066734472005805
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2013/00280/13,0.7573514646809852,0.7798678367035133,0.80840416111118
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2013/00662/13,0.42757855873075445,0.4672517254443177,0.5076560647580292
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2013/00662/13,0.5574232880298566,0.5867718891306786,0.6198032951499618
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2013/00662/13,0.5970202745559794,0.6160857534422662,0.6455083129176474
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2013/00662/13,0.6140415041931886,0.6336430400744091,0.6584258176353724
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2013/00662/13,0.6552452027280833,0.6735225127112013,0.7031801398107027
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2013/00662/13,0.6413802405177966,0.6752278602470219,0.7063892664450289
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2013/00662/13,0.6558712108498441,0.6756029216696608,0.7047678208071639
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2013/00662/13,0.6495725530762325,0.6760976860297316,0.7022451502698996
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2013/00662/13,0.651145940671454,0.6839334211030841,0.7143027038929629
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2013/00662/13,0.6658496480257712,0.686006229158937,0.7126292867352195
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2013/00662/13,0.6678824143002771,0.6899634432763996,0.7185815570905814
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2013/00662/13,0.6822575622320981,0.7013076894567563,0.7265234051232267
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2013/00662/13,0.6821554249319307,0.7031301890737514,0.7282895328381498
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2013/00662/13,0.6849425180271822,0.7043358034993169,0.7308512376083612
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2013/00696/13,0.8519613356664557,0.9581933000991807,1.0053632880070347
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2013/00696/13,1.1688529392598195,1.1993938211862356,1.22505201750247
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2013/00696/13,1.1632633422917324,1.2056122073388256,1.2437376775827536
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2013/00696/13,1.184580421923342,1.2168191681583298,1.2445374957947313
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2013/00696/13,1.0424231357133633,1.2509384389318654,1.2896604812313224
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2013/00696/13,1.2244672764058262,1.2557542255873422,1.2870275124268544
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2013/00696/13,1.224329313513242,1.2582073152585034,1.2849098958919112
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2013/00696/13,1.233333133036621,1.2668293061410327,1.2966533946852845
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2013/00696/13,1.2408962309227536,1.2706932917969596,1.303840682652514
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2013/00696/13,1.2506511264155937,1.2830510441056238,1.3123111595137835
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2013/00696/13,1.2513733840961327,1.2843453259929123,1.3165357427068227
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2013/00696/13,1.2546374501160855,1.2859300388710384,1.3149131900946434
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2013/00696/13,1.255077228951615,1.28779826982332,1.3191250964283228
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2013/00696/13,1.2834650965589929,1.3150120843123942,1.3535650539858788
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2014/00016/14,0.4446603135868341,0.5462400138049419,0.5854952942522756
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2014/00016/14,0.6154054246619869,0.6381657587030471,0.6671202087892258
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2014/00016/14,0.4487157420425746,0.672086104258603,0.7081941413034225
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2014/00016/14,0.647035258361075,0.6795406635701138,0.7326287904491764
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2014/00016/14,0.6726900400695772,0.6958094056834616,0.7197624367174682
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2014/00016/14,0.7004479020207331,0.7251159972867007,0.7516623248690809
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2014/00016/14,0.7125250278410298,0.7350838822487449,0.766173588763726
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2014/00016/14,0.7141061571273968,0.7366802282414271,0.7591202732446098
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2014/00016/14,0.72510597356098,0.7466159800122414,0.7732862562261651
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2014/00016/14,0.7256909463013,0.748654019248268,0.7770972129794426
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2014/00016/14,0.7406919176724402,0.7626772453317019,0.7876710384113634
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2014/00016/14,0.737592707192354,0.7628667183921285,0.787032342092689
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2014/00016/14,0.744417681405569,0.7666543476967878,0.7923986141893585
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2014/00016/14,0.7700369837600106,0.7945732443172995,0.8225030150801196
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/2014/00740/14,0,0.078193229249041707,0.1700431356014443
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/2014/00740/14,0.527681846294181,0.5811954842808303,0.6408086551790022
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/2014/00740/14,0.5082856480628559,0.5863362557825742,0.6477519976290598
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/2014/00740/14,0.5327383692409483,0.5941139142695482,0.670579932575068
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/2014/00740/14,0.9375177850669862,0.9720034029533646,1.0057072361040957
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/2014/00740/14,0.9485817413424904,0.9818787740998176,1.0180858999315276
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/2014/00740/14,0.9622292834021867,0.9944591049504502,1.0278343026189074
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/2014/00740/14,0.9777103470564348,1.00799273740397,1.0372008862526347
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/2014/00740/14,0.9990143318348298,1.0239767096666492,1.056882865441191
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/2014/00740/14,0.9118036704375955,1.0286263985967479,1.0989277720095472
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/2014/00740/14,1.0475041899172355,1.076746939350235,1.1084984269318103
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/2014/00740/14,1.059485387681998,1.0930022025000943,1.1196750722093156
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/2014/00740/14,1.0638498776586767,1.0986770806533341,1.1270148374529132
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/2014/00740/14,1.1410326676693847,1.1742121668709666,1.2023434558266968
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV3/THAILAND/1994/00128/94,1.0586946466415355,1.084068564825385,1.1100286754736275
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV3/THAILAND/1994/00128/94,1.2580564512400358,1.3147856953242252,1.3690464890310023
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV3/THAILAND/1994/00128/94,1.5828341498949152,1.6259439986873563,1.671679918291322
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV3/THAILAND/1994/00128/94,1.7883809580110364,1.8306418774099409,1.8719439416383372
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV3/THAILAND/1994/00128/94,1.8798872089886047,1.913609923635911,1.9454719510425253
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV3/THAILAND/1994/00128/94,1.8815698002347618,1.9213983273186412,1.948607324577178
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV3/THAILAND/1994/00128/94,1.8814415596778087,1.9233602147391486,1.9476551095540502
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV3/THAILAND/1994/00128/94,1.9533803017901858,1.989780762780113,2.0256905361327133
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV3/THAILAND/1994/00128/94,1.8007338296652933,2.0191964791110335,2.081371369288627
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV3/THAILAND/1994/00128/94,1.996253707649898,2.0356081616357624,2.0654982897979375
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV3/THAILAND/1994/00128/94,2.006683121433583,2.043790508305368,2.071309541470259
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV3/THAILAND/1994/00128/94,2.014912437104515,2.058067608322215,2.0987843306300418
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV3/THAILAND/1994/00128/94,2.0394144329531056,2.0783405672481012,2.110800764858302
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV3/THAILAND/1994/00128/94,2.1111147747989625,2.1567166552221613,2.2048428166522873
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV3/THAILAND/1994/00255/94,0.019389122319327837,0.37115260499077485,0.5128791217180625
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV3/THAILAND/1994/00255/94,0.4956446675363575,0.5858796527280252,0.6612522317071536
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV3/THAILAND/1994/00255/94,0.7252715195445698,0.7634640300124418,0.7986073343476683
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV3/THAILAND/1994/00255/94,0.7297453450107472,0.7905107727157648,0.8630343433588483
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV3/THAILAND/1994/00255/94,0.7843549213832098,0.8579371009301644,0.916055885144607
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV3/THAILAND/1994/00255/94,0.8563780143823154,0.8811904279287868,0.9033433772962869
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV3/THAILAND/1994/00255/94,0.9152655923203641,0.9363438291156516,0.9677147674069457
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV3/THAILAND/1994/00255/94,0.9071295459035842,0.9443553158955986,0.9723542311823195
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV3/THAILAND/1994/00255/94,0.908952913825792,0.9457837143986847,0.9703924243982115
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV3/THAILAND/1994/00255/94,0.9804487689758008,1.0140710275029061,1.0483153674562953
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV3/THAILAND/1994/00255/94,1.0365641262494618,1.0594588573665917,1.087791474842383
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV3/THAILAND/1994/00255/94,1.0485933649428731,1.08370529205971,1.115853587781281
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV3/THAILAND/1994/00255/94,1.0681305591753028,1.100979310795605,1.129394914403921
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV3/THAILAND/1994/00255/94,1.0730483263724246,1.1046421943258329,1.1373607550655305
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV3/THAILAND/1994/00831/94,0.35860539001142044,0.44895649240328594,0.4772868584137222
